-1272	-75	3163	42	-28	35
-1268	-65	3458	93	201	42
-1426	-67	3833	97	157	37
-1501	-26	4009	59	-74	2
-1425	45	3832	25	-229	-43
-1325	154	3734	7	-194	-48
-1322	218	3833	21	-136	37
-1335	105	3905	40	-146	99
-1346	14	3931	32	-192	73
-1366	3	3881	2	-268	13
-1312	12	3781	-16	-311	-30
-1271	27	3715	-17	-267	-62
-1272	86	3708	-23	-158	-54
-1339	105	3823	-17	-63	0
-1351	45	3945	4	-82	0
-1354	1	3950	5	-159	-48
-1368	-26	3894	7	-233	-82
-1338	-11	3788	17	-220	-131
-1321	31	3746	29	-158	-169
-1387	50	3714	29	-101	-174
-1359	65	3702	28	-16	-151
-1335	80	3703	29	48	-104
-1372	41	3661	34	125	-78
-1421	27	3713	38	198	-109
-1482	32	3854	36	203	-122
-1469	63	3893	12	130	-97
-1418	65	3829	-3	99	-51
-1404	76	3837	-3	118	-41
-1393	70	3848	-2	116	-43
-2167	96	3675	36	377	-19
-2108	147	3581	13	287	-32
-2092	171	3499	6	252	-12
-2110	155	3472	5	261	4
-2164	133	3520	-9	258	39
-2209	82	3600	-12	202	45
-2244	56	3661	-12	74	5
-2260	72	3580	-4	-59	-45
-2212	124	3490	1	-135	-66
-2165	155	3408	1	-150	-59
